Time Left,Rounded Units Left,Bid Ask Spread,Volume Misbalance,Immediate Cost,Signed Transcation Volume,Action,Reward,Volume
10,4.258258258258258,0,1,0,4,4,0.005078084240548155,2836
11,0.0,0,0,5,no trade ,0
12,0.0,0,4,5,no trade ,0
13,0.0,0,4,5,no trade ,0
14,0.0,5,3,5,no trade ,0
15,0.0,0,1,5,no trade ,0
0,0.0,5,0,5,no trade ,0
1,15.015015015015015,0,0,5,no trade ,0
2,15.015015015015015,5,2,5,no trade ,0
3,15.015015015015015,0,4,5,no trade ,0
4,15.015015015015015,5,5,5,no trade ,0
5,15.015015015015015,0,0,0,5,0,-0.027822216039507547,100
6,14.864864864864865,5,0,5,no trade ,0
7,14.864864864864865,0,2,5,no trade ,0
8,14.864864864864865,5,0,0,4,1,-0.07289420602350977,1801
9,12.16066066066066,5,0,0,4,2,-0.08137998191555958,980
10,10.68918918918919,0,2,5,no trade ,0
11,10.68918918918919,0,2,5,no trade ,0
12,10.68918918918919,0,1,0,5,0,-0.027822216039507547,500
13,9.938438438438439,5,3,0,6,2,0.005703554288099048,2774
14,5.773273273273273,0,3,0,4,1,-0.002086666202963066,1200
15,3.9714714714714714,0,3,0,5,1,0.01544132990192669,2645
0,0.0,0,3,5,no trade ,0
1,15.015015015015015,0,1,0,3,0,-0.06954586549829612,700
2,13.963963963963964,0,2,5,no trade ,0
3,13.963963963963964,5,4,5,no trade ,0
4,13.963963963963964,5,4,5,no trade ,0
5,13.963963963963964,0,3,5,no trade ,0
6,13.963963963963964,0,2,5,no trade ,0
7,13.963963963963964,0,2,5,no trade ,0
8,13.963963963963964,0,3,5,no trade ,0
9,13.963963963963964,0,2,0,5,0,-0.041727519298977674,500
10,13.213213213213214,5,1,5,no trade ,0
11,13.213213213213214,5,1,0,4,2,-0.04158842756798108,2098
12,10.063063063063064,0,0,0,4,2,-0.0538980457611795,1800
13,7.36036036036036,5,4,0,4,1,-0.01738646637457403,1404
14,5.252252252252252,0,4,0,4,2,-0.004172751929897768,2822
15,1.015015015015015,0,2,0,5,2,0.006954586549829613,676
0,0.0,5,4,7,4,0,-0.017370158068438425,1420
1,12.882882882882884,0,3,5,no trade ,0
2,12.882882882882884,5,3,5,no trade ,0
3,12.882882882882884,5,3,5,no trade ,0
4,12.882882882882884,0,8,5,5,2,-0.01917665450755602,6315
5,3.400900900900901,5,4,4,4,2,-0.031405245787736666,2265
6,0.0,0,4,0,no trade ,0
7,0.0,0,5,0,no trade ,0
8,0.0,0,4,5,no trade ,0
9,0.0,5,3,5,no trade ,0
10,0.0,0,3,5,no trade ,0
11,0.0,0,1,5,no trade ,0
12,0.0,0,1,5,no trade ,0
13,0.0,0,2,5,no trade ,0
14,0.0,0,4,5,no trade ,0
15,0.0,0,5,5,no trade ,0
0,0.0,5,2,5,no trade ,0
1,15.015015015015015,5,7,9,6,1,-0.023535946124205922,6760
2,4.864864864864865,5,2,5,no trade ,0
3,4.864864864864865,0,2,5,no trade ,0
4,4.864864864864865,0,2,5,no trade ,0
5,4.864864864864865,0,2,9,5,1,0.014024369076960462,1250
6,2.987987987987988,5,2,9,6,2,0.03860172874648523,1990
7,0.0,0,2,0,no trade ,0
8,0.0,0,3,5,no trade ,0
9,0.0,0,3,5,no trade ,0
10,0.0,0,3,1,no trade ,0
11,0.0,5,3,5,no trade ,0
12,0.0,0,2,5,no trade ,0
13,0.0,0,4,5,no trade ,0
14,0.0,0,3,5,no trade ,0
15,0.0,0,4,5,no trade ,0
0,0.0,0,3,5,no trade ,0
1,15.015015015015015,0,2,5,no trade ,0
2,15.015015015015015,5,4,9,5,0,0.0034728251432540372,1350
3,12.987987987987989,0,2,9,5,0,-0.017364125716270183,500
4,12.237237237237236,5,1,9,5,2,-0.010418475429762111,2243
5,8.86936936936937,5,2,5,no trade ,0
6,8.86936936936937,0,4,5,no trade ,0
